user_country,location_selected,protocol,date,time_to_connect,download_speed,latency
GB,UK - London,tcp,2018-02-06,26,43366,56
GB,UK - London,l2tp,2018-02-06,14,18534,274
GB,UK - London,tcp,2018-02-06,9,63040,45
GB,UK - London,l2tp,2018-02-06,162,6952,943
FR,France - Paris - 1,udp,2018-02-06,61,24748,184
GB,UK - London,tcp,2018-02-06,162,18062,158
DE,Germany - Nuremberg,udp,2018-02-06,70,18296,
FR,UK - London,udp,2018-02-06,116,7842,820
FR,France - Paris - 1,udp,2018-02-06,294,1516,4661
GB,France - Paris - 1,udp,2018-02-06,45,18342,115
DE,Germany - Nuremberg,udp,2018-02-06,14,43758,116
FR,UK - London,udp,2018-02-06,33,41870,93
GB,UK - London,udp,2018-02-06,23,49324,100
GB,UK - London,udp,2018-02-06,70,11462,393
GB,UK - London,udp,2018-02-06,35,47974,82
FR,France - Paris - 1,udp,2018-02-06,50,27134,191
DE,Germany - Nuremberg,udp,2018-02-06,65,25706,133
FR,France - Paris - 1,udp,2018-02-06,34,43194,
GB,UK - London,udp,2018-02-06,28,27620,236
FR,France - Paris - 1,udp,2018-02-06,82,21282,194
GB,UK - London,tcp,2018-02-06,53,41300,80
DE,Germany - Nuremberg,udp,2018-02-10,279,31792.7342,151
DE,Germany - Nuremberg,udp,2018-02-11,42,77475.8802,
FR,France - Paris - 1,udp,2018-02-11,75,23081.9928,
DE,Germany - Nuremberg,udp,2018-02-11,105,4508.1288,
FR,France - Paris - 1,udp,2018-02-11,47,8017.5624,
FR,France - Paris - 1,udp,2018-02-11,44,23009.6574,
FR,France - Paris - 1,udp,2018-02-11,43,29459.175,
FR,UK - London,udp,2018-02-11,75,35647.3518,
FR,France - Paris - 1,udp,2018-02-11,1974,2559.7398,
FR,France - Paris - 1,udp,2018-02-11,91,32623.2654,
DE,Germany - Nuremberg,udp,2018-02-11,466,10455.9654,
DE,Germany - Nuremberg,udp,2018-02-11,63,35740.6878,
DE,Germany - Nuremberg,udp,2018-02-11,35,24472.6992,
FR,France - Paris - 1,udp,2018-02-11,50,39889.473,
FR,France - Paris - 1,udp,2018-02-11,79,20846.5956,
FR,France - Paris - 1,udp,2018-02-11,57,15909.1212,
GB,UK - London,udp,2018-02-11,32,62570.121,
FR,France - Paris - 1,udp,2018-02-11,36,18884.2062,433
FR,France - Paris - 1,udp,2018-02-11,73,12859.3674,
GB,UK - London,udp,2018-02-11,59,29806.8516,
FR,France - Paris - 1,udp,2018-02-11,18,116312.9898,32
FR,France - Paris - 1,udp,2018-02-11,32,58626.675,111
DE,France - Paris - 1,tcp,2018-02-11,48,32711.9346,117
GB,UK - London,udp,2018-02-11,648,5968.8372,585
GB,UK - London,udp,2018-02-11,0,0,0
FR,France - Paris - 1,udp,2018-02-11,59,30023.8578,163
DE,Germany - Nuremberg,udp,2018-02-11,8814,1787.3844,
GB,UK - London,udp,2018-02-11,62,14322.4092,
DE,Germany - Nuremberg,udp,2018-02-11,1370,5121.813,
FR,France - Paris - 1,udp,2018-02-11,19,112187.5386,36
FR,France - Paris - 1,udp,2018-02-11,45,17642.8374,269
DE,Germany - Nuremberg,udp,2018-02-11,28,67691.934,55
GB,UK - London,udp,2018-02-11,22,73817.109,69
FR,France - Paris - 1,udp,2018-02-11,53,16340.8002,352
GB,UK - London,udp,2018-02-11,38,52074.4878,99
GB,UK - London,udp,2018-02-11,22,88459.194,50
GB,UK - London,tcp,2018-02-11,14,46945.6746,97
FR,France - Paris - 1,udp,2018-02-11,37,39275.7888,80
FR,France - Paris - 1,udp,2018-02-11,39,19927.236,321
GB,UK - London,udp,2018-02-11,29,61046.4108,
GB,UK - London,tcp,2018-02-11,134,19150.2138,232
GB,UK - London,udp,2018-02-11,28,78549.2442,62
GB,UK - London,sstp,2018-02-11,11,127221.6348,32
GB,France - Paris - 1,udp,2018-02-11,38,22633.98,195
FR,France - Paris - 1,udp,2018-02-11,49,40426.155,118
GB,UK - London,udp,2018-02-11,18,48224.3778,111
GB,UK - London,udp,2018-02-11,35,17591.5026,
FR,France - Paris - 1,udp,2018-02-11,40,30593.2074,224
DE,Germany - Nuremberg,udp,2018-02-11,138,5210.4822,
FR,UK - London,udp,2018-02-11,151,8887.9206,
FR,France - Paris - 1,udp,2018-02-11,59,19840.9002,
FR,France - Paris - 1,udp,2018-02-11,37,29473.1754,223
DE,Germany - Nuremberg,udp,2018-02-11,265,8057.2302,576
DE,Germany - Nuremberg,udp,2018-02-11,85,16263.798,
DE,Germany - Nuremberg,udp,2018-02-11,33,20302.9134,
DE,Germany - Nuremberg,udp,2018-02-11,69,12544.3584,
FR,France - Paris - 1,udp,2018-02-11,104,14338.743,
DE,Germany - Nuremberg,udp,2018-02-11,37,44334.6,108
GB,UK - London,udp,2018-02-11,55,29552.511,
FR,France - Paris - 1,udp,2018-02-11,85,9079.2594,178
GB,UK - London,udp,2018-02-11,41,52212.1584,90
DE,Germany - Nuremberg,udp,2018-02-11,85,40101.8124,
FR,France - Paris - 1,udp,2018-02-11,54,6034.1724,1505
DE,Germany - Nuremberg,udp,2018-02-11,20,66553.2348,70
FR,France - Paris - 1,udp,2018-02-11,24,47433.3552,65
GB,UK - London,udp,2018-02-11,40,39882.4728,102
FR,France - Paris - 1,udp,2018-02-11,19,92635.98,59
GB,UK - London,udp,2018-02-11,89,12593.3598,
FR,France - Paris - 1,udp,2018-02-11,66,15120.432,
GB,UK - London,tcp,2018-02-11,78,23387.6682,272
FR,France - Paris - 1,pptp,2018-02-11,59,21058.935,164
FR,UK - London,udp,2018-02-11,126,16007.124,381
GB,UK - London,udp,2018-02-11,9,173191.9482,26
FR,France - Paris - 1,udp,2018-02-11,40,7291.875,1134
DE,Germany - Nuremberg,udp,2018-02-11,50,74020.1148,
GB,UK - London,udp,2018-02-11,140,9935.6172,
GB,France - Paris - 1,udp,2018-02-11,339,17514.5004,
GB,UK - London,udp,2018-02-11,73,47946.7032,98
GB,UK - London,udp,2018-02-11,44,30933.8838,193
FR,France - Paris - 1,udp,2018-02-11,37,26423.4216,280
DE,Germany - Nuremberg,l2tp,2018-02-11,21,65946.5508,84
FR,France - Paris - 1,udp,2018-02-11,66,28040.4678,
FR,UK - London,udp,2018-02-11,27,76094.5074,50
GB,UK - London,udp,2018-02-11,8,92950.989,42
FR,UK - London,tcp,2018-02-11,65,18814.2042,273
FR,France - Paris - 1,udp,2018-02-11,179,23324.6664,
FR,France - Paris - 1,udp,2018-02-11,58,31822.9092,149
FR,UK - London,udp,2018-02-11,104,19766.2314,185
GB,UK - London,udp,2018-02-11,69,19882.9014,366
FR,France - Paris - 1,udp,2018-02-11,36,52212.1584,91
FR,France - Paris - 1,udp,2018-02-11,129,12273.684,463
GB,UK - London,udp,2018-02-11,10,99066.8304,53
FR,France - Paris - 1,udp,2018-02-11,12,161996.295,24
DE,Germany - Nuremberg,udp,2018-02-11,41,17675.505,
FR,France - Paris - 1,udp,2018-02-11,62,31843.9098,133
FR,France - Paris - 1,udp,2018-02-11,92,10117.6224,189
GB,UK - London,udp,2018-02-11,295,5975.8374,793
GB,UK - London,udp,2018-02-11,49,49687.4196,85
GB,UK - London,udp,2018-02-11,34,11361.3246,842
DE,Germany - Nuremberg,udp,2018-02-11,110,13132.3752,
FR,France - Paris - 1,udp,2018-02-06,96,9794,657
GB,UK - London,udp,2018-02-06,32,29046,207
DE,Germany - Nuremberg,udp,2018-02-06,136,28882,
FR,UK - London,udp,2018-02-06,77,19896,197
FR,France - Paris - 1,tcp,2018-02-06,109,23120,137
GB,UK - London,udp,2018-02-06,30,48928,85
GB,UK - London,udp,2018-02-06,15,54134,113
FR,France - Paris - 1,udp,2018-02-06,266,3596,1758
GB,France - Paris - 1,udp,2018-02-06,92,10880,370
GB,France - Paris - 1,udp,2018-02-06,33,55972,60
GB,France - Paris - 1,tcp,2018-02-06,95,18776,263
DE,Germany - Nuremberg,udp,2018-02-06,18,47402,64
DE,Germany - Nuremberg,udp,2018-02-06,129,17378,
GB,UK - London,udp,2018-02-06,165,2434,1029
GB,UK - London,udp,2018-02-06,15,89342,51
FR,France - Paris - 1,udp,2018-02-06,101,11954,
DE,Germany - Nuremberg,udp,2018-02-06,31,31516,
FR,France - Paris - 1,udp,2018-02-06,36,31474,169
FR,UK - London,udp,2018-02-06,81,19496,
FR,France - Paris - 1,udp,2018-02-06,106,5228,1367
FR,UK - London,udp,2018-02-06,35,13720,5
DE,Germany - Nuremberg,udp,2018-02-06,56,57742,
GB,UK - London,udp,2018-02-06,70,25082,196
FR,France - Paris - 1,udp,2018-02-06,120,6858,679
GB,UK - London,udp,2018-02-06,59,10908,441
FR,UK - London,udp,2018-02-06,36,51808,68
GB,UK - London,udp,2018-02-06,70,26850,143
GB,UK - London,udp,2018-02-06,33,44622,99
GB,UK - London,tcp,2018-02-06,207,8544,476
GB,UK - London,udp,2018-02-06,39,44648,103
FR,France - Paris - 1,udp,2018-02-06,63,26312,157
FR,France - Paris - 1,udp,2018-02-06,87,9324,272
DE,Germany - Nuremberg,udp,2018-02-06,25,42642,46
FR,UK - London,udp,2018-02-06,36,54568,62
DE,Germany - Nuremberg,udp,2018-02-06,73,31320,
GB,UK - London,udp,2018-02-06,42,28676,175
GB,UK - London,tcp,2018-02-06,4241,462,
GB,UK - London,udp,2018-02-06,83,26802,139
GB,UK - London,tcp,2018-02-06,125,15760,134
GB,UK - London,udp,2018-02-06,28,20266,335
DE,Germany - Nuremberg,udp,2018-02-06,17,24572,173
FR,UK - London,udp,2018-02-06,47,12222,63
FR,France - Paris - 1,tcp,2018-02-06,47,19014,222
FR,France - Paris - 1,udp,2018-02-06,41,47748,71
FR,UK - London,udp,2018-02-06,76,13938,389
FR,France - Paris - 1,udp,2018-02-06,107,6884,908
DE,Germany - Nuremberg,udp,2018-02-06,16,97280,34
GB,UK - London,udp,2018-02-06,33,60646,62
DE,Germany - Nuremberg,udp,2018-02-06,26,54932,55
GB,UK - London,udp,2018-02-06,37,23818,281
FR,France - Paris - 1,udp,2018-02-06,68,18936,218
FR,France - Paris - 1,udp,2018-02-06,41,18728,209
GB,UK - London,udp,2018-02-06,34,54368,86
FR,France - Paris - 1,udp,2018-02-06,58,14558,452
FR,France - Paris - 1,udp,2018-02-06,256,1038,6441
FR,France - Paris - 1,udp,2018-02-06,24,34418,49
GB,France - Paris - 1,udp,2018-02-06,37,49768,79
DE,Germany - Nuremberg,udp,2018-02-06,20,63308,41
FR,France - Paris - 1,udp,2018-02-06,224,2390,2767
FR,France - Paris - 1,udp,2018-02-06,52,17718,
FR,France - Paris - 1,udp,2018-02-06,29,42002,99
FR,France - Paris - 1,udp,2018-02-06,86,26974,122
GB,UK - London,udp,2018-02-06,49,36030,117
FR,France - Paris - 1,udp,2018-02-06,41,25140,124
FR,France - Paris - 1,udp,2018-02-06,122,2626,3072
DE,Germany - Nuremberg,tcp,2018-02-06,22,16118,255
FR,France - Paris - 1,tcp,2018-02-06,22,25134,81
GB,UK - London,udp,2018-02-06,40,15560,
FR,UK - London,udp,2018-02-06,28,50840,78
GB,France - Paris - 1,udp,2018-02-06,45,38078,105
GB,UK - London,udp,2018-02-06,60,26084,202
FR,France - Paris - 1,udp,2018-02-06,2855,2384,1520
FR,UK - London,tcp,2018-02-06,169,3140,1682
FR,UK - London,udp,2018-02-06,29,56598,64
DE,Germany - Nuremberg,udp,2018-02-06,23,46558,76
FR,France - Paris - 1,udp,2018-02-06,91,10988,547
GB,UK - London,udp,2018-02-06,23,55492,75
GB,UK - London,udp,2018-02-06,289,7410,460
FR,France - Paris - 1,udp,2018-02-06,54,23402,200
GB,UK - London,udp,2018-02-06,14,50562,117
FR,France - Paris - 1,udp,2018-02-06,36,50218,76
DE,Germany - Nuremberg,udp,2018-02-06,92,50688,
GB,UK - London,udp,2018-02-06,105,10176,
GB,UK - London,udp,2018-02-06,63,12550,
GB,UK - London,udp,2018-02-06,5638,1010,
GB,UK - London,udp,2018-02-06,1990,628,
DE,Germany - Nuremberg,udp,2018-02-06,65,18960,
FR,UK - London,udp,2018-02-06,131,9772,
DE,Germany - Nuremberg,udp,2018-02-06,59,42016,
FR,France - Paris - 1,udp,2018-02-06,36,52888,71
GB,UK - London,udp,2018-02-06,45,22850,250
GB,UK - London,udp,2018-02-06,32,59408,63
GB,UK - London,udp,2018-02-06,47,33440,138
FR,France - Paris - 1,udp,2018-02-06,43,39370,103
GB,France - Paris - 1,udp,2018-02-06,53,44180,70
FR,France - Paris - 1,udp,2018-02-06,87,18632,222
DE,France - Paris - 1,udp,2018-02-06,58,28344,146
FR,France - Paris - 1,udp,2018-02-06,57,27474,164
GB,UK - London,udp,2018-02-06,28,37772,
GB,UK - London,udp,2018-02-06,40,14002,506
GB,UK - London,udp,2018-02-11,38,8068.8972,1183
FR,France - Paris - 1,udp,2018-02-11,77,23196.3294,247
FR,France - Paris - 1,udp,2018-02-11,19,110717.4966,36
GB,UK - London,udp,2018-02-11,23,61088.412,97
FR,France - Paris - 1,udp,2018-02-11,51,39166.119,128
GB,UK - London,tcp,2018-02-11,64,22251.3024,223
FR,France - Paris - 1,udp,2018-02-11,33,9874.9488,917
FR,UK - London,udp,2018-02-11,32,52025.4864,90
GB,UK - London,udp,2018-02-11,125,16298.799,414
GB,France - Paris - 1,udp,2018-02-11,41,42619.551,95
DE,Germany - Nuremberg,udp,2018-02-11,75,66938.2458,
DE,Germany - Nuremberg,udp,2018-02-11,43,50903.121,
GB,UK - London,udp,2018-02-11,39,41588.1882,92
FR,France - Paris - 1,udp,2018-02-11,61,22307.304,203
GB,UK - London,udp,2018-02-11,75,6475.185,1014
GB,UK - London,udp,2018-02-11,25,90008.5716,41
FR,France - Paris - 1,udp,2018-02-11,12,70202.6724,23
GB,UK - London,udp,2018-02-11,20,67218.2538,83
FR,France - Paris - 1,udp,2018-02-10,215,33957.4327,118
FR,France - Paris - 1,udp,2018-02-10,65,10846.1595,
DE,Germany - Nuremberg,udp,2018-02-11,175,35519.0148,95
DE,Germany - Nuremberg,udp,2018-02-11,52,35829.357,
GB,UK - London,udp,2018-02-11,76,8036.2296,
GB,France - Paris - 1,udp,2018-02-11,67,27569.121,
DE,Germany - Nuremberg,udp,2018-02-11,71,51974.1516,
DE,Germany - Nuremberg,udp,2018-02-11,26,5719.1634,
DE,Germany - Nuremberg,tcp,2018-02-11,79,37817.4138,
FR,France - Paris - 1,udp,2018-02-11,49,40741.164,
DE,Germany - Nuremberg,udp,2018-02-11,45,61909.7688,
DE,Germany - Nuremberg,udp,2018-02-11,49,27737.1258,
GB,UK - London,udp,2018-02-11,49,51796.8132,86
FR,France - Paris - 1,udp,2018-02-11,37,54414.888,89
FR,UK - London,udp,2018-02-11,24,15206.7678,76
GB,UK - London,l2tp,2018-02-11,22,67339.5906,79
FR,France - Paris - 1,udp,2018-02-11,387,7128.537,
FR,France - Paris - 1,udp,2018-02-11,31,71882.7204,55
GB,France - Paris - 1,udp,2018-02-11,43,57959.3226,77
GB,UK - London,udp,2018-02-11,15,33425.955,249
FR,France - Paris - 1,udp,2018-02-11,26,30313.1994,61
FR,France - Paris - 1,udp,2018-02-11,63,25343.0574,
GB,UK - London,udp,2018-02-11,33,31855.5768,221
GB,UK - London,udp,2018-02-11,254,6834.5286,845
GB,UK - London,udp,2018-02-11,16,56062.2684,121
GB,UK - London,udp,2018-02-11,28,81883.6728,52
FR,France - Paris - 1,,2018-02-11,179,4221.1206,
DE,Germany - Nuremberg,udp,2018-02-11,112,17598.5028,241
GB,UK - London,l2tp,2018-02-11,18,94813.0422,26
FR,France - Paris - 1,udp,2018-02-11,79,9844.6146,179
DE,Germany - Nuremberg,udp,2018-02-11,25,36900.3876,134
GB,France - Paris - 1,udp,2018-02-11,3975,3285.4272,
FR,France - Paris - 1,udp,2018-02-11,59,35913.3594,131
FR,France - Paris - 1,udp,2018-02-11,16,7312.8756,1014
GB,UK - London,udp,2018-02-11,19,102933.2742,43
FR,France - Paris - 1,udp,2018-02-11,14,148590.912,30
DE,Germany - Nuremberg,udp,2018-02-11,62,64812.5184,
FR,UK - London,udp,2018-02-11,36,58834.3476,69
DE,Germany - Nuremberg,udp,2018-02-11,55,33185.6148,
GB,UK - London,udp,2018-02-11,31,52685.8386,105
GB,UK - London,udp,2018-02-11,14,144362.7912,29
FR,France - Paris - 1,udp,2018-02-11,54,7210.206,
GB,France - Paris - 1,udp,2018-02-11,27,62931.798,59
FR,France - Paris - 1,udp,2018-02-11,54,33124.9464,138
DE,Germany - Nuremberg,udp,2018-02-11,282,15969.7896,
DE,Germany - Nuremberg,udp,2018-02-11,113,7296.5418,1059
FR,France - Paris - 1,udp,2018-02-11,63,29211.8346,178
FR,France - Paris - 1,udp,2018-02-11,104,2457.0702,3577
GB,UK - London,udp,2018-02-11,22,56069.2686,109
GB,UK - London,tcp,2018-02-11,63,23861.3484,160
FR,France - Paris - 1,tcp,2018-02-11,103,3724.1064,158
FR,France - Paris - 1,udp,2018-02-11,27,50847.1194,101
DE,Germany - Nuremberg,udp,2018-02-11,552,2795.4132,
FR,France - Paris - 1,udp,2018-02-11,56,2643.7422,3182
GB,UK - London,udp,2018-02-11,17,38666.7714,212
FR,France - Paris - 1,udp,2018-02-11,96,12285.351,
GB,UK - London,udp,2018-02-11,16,84350.0766,73
GB,France - Paris - 1,udp,2018-02-11,39,11636.6658,721
DE,Germany - Nuremberg,udp,2018-02-11,27,48413.3832,120
GB,UK - London,udp,2018-02-11,19,97774.1268,51
GB,UK - London,udp,2018-02-11,30,55058.9064,96
GB,UK - London,udp,2018-02-11,28,53084.85,110
FR,France - Paris - 1,udp,2018-02-11,100,23439.003,107
GB,UK - London,udp,2018-02-11,53,38762.4408,131
FR,France - Paris - 1,udp,2018-02-11,37,52403.4972,83
FR,France - Paris - 1,udp,2018-02-11,64,23434.3362,117
FR,France - Paris - 1,udp,2018-02-11,37,27685.791,260
GB,France - Paris - 1,udp,2018-02-11,132,6402.8496,
FR,France - Paris - 1,udp,2018-02-11,41,49904.4258,91
GB,UK - London,udp,2018-02-11,31,48677.0574,129
GB,France - Paris - 1,udp,2018-02-11,24,71511.7098,65
GB,UK - London,l2tp,2018-02-11,12,147753.2214,28
GB,UK - London,udp,2018-02-11,18,17932.179,531
DE,Germany - Nuremberg,udp,2018-02-11,21,93459.6702,50
GB,UK - London,udp,2018-02-11,15,63946.827,77
FR,France - Paris - 1,udp,2018-02-11,961,886.692,10446
GB,UK - London,udp,2018-02-11,67,28577.1498,190
FR,France - Paris - 1,udp,2018-02-11,12,166187.0814,23
DE,Germany - Nuremberg,udp,2018-02-11,58,9821.2806,
FR,UK - London,udp,2018-02-11,66,13025.0388,122
FR,UK - London,udp,2018-02-11,70,15400.44,371
FR,UK - London,udp,2018-02-11,22,49204.4058,124
FR,France - Paris - 1,udp,2018-02-11,92,22279.3032,213
FR,UK - London,udp,2018-02-11,26,66065.5542,56
GB,UK - London,udp,2018-02-11,15,122806.842,38
DE,Germany - Nuremberg,udp,2018-02-11,31,76843.5288,39
GB,UK - London,udp,2018-02-10,28,51667.1598,93
FR,France - Paris - 1,udp,2018-02-10,276,9130.2676,
GB,UK - London,udp,2018-02-11,42,18636.8658,
FR,France - Paris - 1,udp,2018-02-11,366,13505.7192,
FR,Germany - Nuremberg,udp,2018-02-11,80,3348.429,
GB,UK - London,udp,2018-02-11,54,23728.3446,261
DE,Germany - Nuremberg,udp,2018-02-11,23,74743.4688,46
FR,France - Paris - 1,udp,2018-02-11,215,5537.1582,
FR,France - Paris - 1,udp,2018-02-11,24,79727.6112,55
FR,UK - London,udp,2018-02-11,48,8332.5714,198
GB,UK - London,udp,2018-02-11,33,58416.669,93
FR,UK - London,udp,2018-02-11,37,42967.2276,129
GB,UK - London,udp,2018-02-11,45,47501.0238,100
FR,France - Paris - 1,udp,2018-02-11,149,483.0138,20072
FR,UK - London,udp,2018-02-11,75,12971.3706,593
GB,UK - London,udp,2018-02-11,8001,2065.059,153
FR,France - Paris - 1,udp,2018-02-11,19,36403.3734,33
FR,France - Paris - 1,udp,2018-02-11,35,56398.278,85
GB,UK - London,udp,2018-02-11,20,13949.0652,
FR,France - Paris - 1,udp,2018-02-11,36,54589.893,76
FR,UK - London,udp,2018-02-11,69,31846.2432,137
FR,France - Paris - 1,tcp,2018-02-11,57,17274.1602,299
FR,France - Paris - 1,udp,2018-02-11,101,8659.2474,295
FR,UK - London,tcp,2018-02-11,82,42271.8744,54
FR,France - Paris - 1,udp,2018-02-11,32,13629.3894,82
FR,France - Paris - 1,udp,2018-02-11,41,36599.379,166
FR,France - Paris - 1,udp,2018-02-11,57,23901.0162,
FR,France - Paris - 1,udp,2018-02-11,240,17071.1544,
DE,Germany - Nuremberg,udp,2018-02-11,35,55357.5816,
FR,UK - London,udp,2018-02-11,53,21418.2786,248
GB,UK - London,udp,2018-02-11,12,125917.2642,37
GB,UK - London,udp,2018-02-11,19,107558.073,39
GB,UK - London,tcp,2018-02-11,29,31290.894,108
GB,UK - London,udp,2018-02-11,40,30649.209,220
DE,Germany - Nuremberg,udp,2018-02-11,53,19495.557,324
FR,France - Paris - 1,udp,2018-02-11,20,109151.7852,35
FR,France - Paris - 1,udp,2018-02-11,36,52940.1792,78
DE,Germany - Nuremberg,udp,2018-02-11,82,9790.9464,
FR,France - Paris - 1,udp,2018-02-11,37,51523.8054,91
GB,UK - London,udp,2018-02-11,11,127744.3164,39
FR,France - Paris - 1,udp,2018-02-11,39,48805.3944,97
FR,France - Paris - 1,udp,2018-02-11,14,91865.958,60
GB,UK - London,udp,2018-02-11,61,32112.2508,164
FR,France - Paris - 1,udp,2018-02-11,22,68559.9588,84
GB,UK - London,udp,2018-02-11,89,17838.843,286
FR,France - Paris - 1,udp,2018-02-11,30,70466.3466,66
FR,France - Paris - 1,udp,2018-02-11,11,51334.8,76
FR,France - Paris - 1,sstp,2018-02-11,34,58738.6782,70
FR,France - Paris - 1,udp,2018-02-11,37,55044.906,82
FR,France - Paris - 1,udp,2018-02-11,111,15881.1204,
FR,UK - London,l2tp,2018-02-11,18,54900.2352,57
GB,UK - London,udp,2018-02-11,35,56127.6036,101
GB,France - Paris - 1,udp,2018-02-11,38,39219.7872,152
FR,France - Paris - 1,udp,2018-02-11,82,16578.807,394
GB,UK - London,udp,2018-02-11,35,34401.3162,140
GB,UK - London,tcp,2018-02-11,66,50238.102,67
FR,UK - London,udp,2018-02-11,83,9349.9338,217
GB,UK - London,udp,2018-02-11,39,57266.3028,78
GB,France - Paris - 1,udp,2018-02-11,45,34081.6404,145
FR,France - Paris - 1,udp,2018-02-11,26,40290.8178,173
DE,Germany - Nuremberg,udp,2018-02-11,49,21586.2834,
GB,UK - London,udp,2018-02-11,45,60512.0622,
FR,France - Paris - 1,udp,2018-02-11,24,70060.335,71
GB,UK - London,udp,2018-02-11,23,79197.9294,56
FR,UK - London,udp,2018-02-11,46,18492.195,232
GB,UK - London,udp,2018-02-11,42,33229.9494,181
GB,UK - London,udp,2018-02-11,81,31510.2336,
FR,France - Paris - 1,udp,2018-02-11,35,53180.5194,77
FR,France - Paris - 1,udp,2018-02-11,34,46684.3338,89
FR,France - Paris - 1,udp,2018-02-11,21,79617.9414,67
FR,France - Paris - 1,udp,2018-02-11,2675,5656.1616,223
GB,UK - London,tcp,2018-02-11,105,25011.7146,155
FR,France - Paris - 1,udp,2018-02-11,199,4841.805,1310
GB,UK - London,udp,2018-02-11,18,87584.169,66
FR,France - Paris - 1,l2tp,2018-02-11,3137,2391.735,698
FR,France - Paris - 1,udp,2018-02-11,66,12411.3546,133
FR,France - Paris - 1,l2tp,2018-02-11,43,34725.6588,160
FR,France - Paris - 1,udp,2018-02-11,29,73205.7582,53
FR,France - Paris - 1,udp,2018-02-11,13,172711.2678,25
GB,UK - London,udp,2018-02-11,52,25597.398,243
GB,UK - London,tcp,2018-02-11,60,55544.2536,69
FR,France - Paris - 1,udp,2018-02-11,37,54181.548,89
DE,Germany - Nuremberg,udp,2018-02-11,146,16812.147,240
FR,France - Paris - 1,udp,2018-02-11,21,109539.1296,34
GB,UK - London,tcp,2018-02-11,10,46675.0002,119
DE,Germany - Nuremberg,udp,2018-02-11,54,21231.6066,
GB,UK - London,tcp,2018-02-11,52,68144.6136,49
FR,France - Paris - 1,udp,2018-02-11,12,53068.5162,24
FR,France - Paris - 1,udp,2018-02-11,40,28614.4842,242
FR,France - Paris - 1,udp,2018-02-11,71,25912.407,189
FR,France - Paris - 1,udp,2018-02-11,105,3521.1006,182
